title,content,source,published_at,url,collected_at
Signet Financial Management LLC Acquires 83 Shares of iShares Biotechnology ETF $IBB,"Signet Financial Management LLC’s holdings in iShares Biotechnology ETF were worth $326,000 at the end of the most recent quarter.
Get iShares Biotechnology ETF alerts:iShares Biotechnology ETF Trading Down 1.8%NASDAQ:IBB opened at $139.07 on Friday.
iShares Biotechnology ETF Dividend AnnouncementAbout iShares Biotechnology ETFThe company also recently disclosed a quarterly dividend, which was paid on Friday, September 19th.
(Free Report)iShares Nasdaq Biotechnology ETF (the Fund), formerly iShares Nasdaq Biotechnology Index Fund, is an exchange-traded fund (ETF).
Receive News & Ratings for iShares Biotechnology ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for iShares Biotechnology ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:52:54Z,https://www.etfdailynews.com/2025/09/26/signet-financial-management-llc-acquires-83-shares-of-ishares-biotechnology-etf-ibb/,2025-09-27 17:18:48.956155
Xcel Wealth Management LLC Sells 23 Shares of iShares Core S&P 500 ETF $IVV,"Xcel Wealth Management LLC’s holdings in iShares Core S&P 500 ETF were worth $294,000 as of its most recent SEC filing.
Get iShares Core S&P 500 ETF alerts:iShares Core S&P 500 ETF Stock Down 0.5%Shares of NYSEARCA:IVV opened at $661.22 on Friday.
iShares Core S&P 500 ETF ProfileiShares Core S&P 500 ETF (the Fund) is an exchange-traded fund.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for iShares Core S&P 500 ETF (NYSEARCA:IVV – Free Report).
Receive News & Ratings for iShares Core S&P 500 ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for iShares Core S&P 500 ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:52:54Z,https://www.etfdailynews.com/2025/09/26/xcel-wealth-management-llc-sells-23-shares-of-ishares-core-sp-500-etf-ivv/,2025-09-27 17:18:50.080816
"Holland Advisory Services Inc. Has $593,000 Stake in Invesco QQQ $QQQ","Invesco QQQ makes up approximately 0.9% of Holland Advisory Services Inc.’s investment portfolio, making the stock its 15th largest position.
Holland Advisory Services Inc.’s holdings in Invesco QQQ were worth $593,000 as of its most recent SEC filing.
Marshall & Sullivan Inc. WA bought a new position in shares of Invesco QQQ in the 2nd quarter valued at $41,000.
Get Invesco QQQ alerts:Invesco QQQ Trading Down 0.4%NASDAQ:QQQ opened at $593.53 on Friday.
Featured ArticlesReceive News & Ratings for Invesco QQQ Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Invesco QQQ and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:52:54Z,https://www.etfdailynews.com/2025/09/26/holland-advisory-services-inc-has-593000-stake-in-invesco-qqq-qqq/,2025-09-27 17:18:51.233719
Banque Pictet & Cie SA Raises Position in Invesco QQQ $QQQ,"Invesco QQQ makes up about 0.5% of Banque Pictet & Cie SA’s investment portfolio, making the stock its 27th biggest position.
Banque Pictet & Cie SA’s holdings in Invesco QQQ were worth $66,016,000 as of its most recent SEC filing.
Get Invesco QQQ alerts:Invesco QQQ Stock Down 0.4%Shares of QQQ opened at $593.53 on Friday.
Invesco QQQ Increases DividendAbout Invesco QQQThe business also recently declared a quarterly dividend, which will be paid on Friday, October 31st.
Receive News & Ratings for Invesco QQQ Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Invesco QQQ and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:52:54Z,https://www.etfdailynews.com/2025/09/26/banque-pictet-cie-sa-raises-position-in-invesco-qqq-qqq/,2025-09-27 17:18:52.363905
Kennedy Investment Group Buys 110 Shares of Invesco QQQ $QQQ,"Kennedy Investment Group’s holdings in Invesco QQQ were worth $576,000 at the end of the most recent reporting period.
Marshall & Sullivan Inc. WA bought a new position in Invesco QQQ in the second quarter worth about $41,000.
Get Invesco QQQ alerts:Invesco QQQ Stock PerformanceShares of QQQ opened at $593.53 on Friday.
Invesco QQQ Increases DividendInvesco QQQ Company ProfileThe firm also recently disclosed a quarterly dividend, which will be paid on Friday, October 31st.
Read MoreReceive News & Ratings for Invesco QQQ Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Invesco QQQ and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:52:53Z,https://www.etfdailynews.com/2025/09/26/kennedy-investment-group-buys-110-shares-of-invesco-qqq-qqq/,2025-09-27 17:18:53.484825
Invesco QQQ $QQQ Shares Bought by Essex Financial Services Inc.,"Invesco QQQ comprises approximately 3.6% of Essex Financial Services Inc.’s investment portfolio, making the stock its 2nd largest holding.
Essex Financial Services Inc.’s holdings in Invesco QQQ were worth $55,088,000 as of its most recent SEC filing.
Get Invesco QQQ alerts:Invesco QQQ Stock PerformanceQQQ opened at $593.53 on Friday.
Invesco QQQ Increases DividendAbout Invesco QQQThe firm also recently disclosed a quarterly dividend, which will be paid on Friday, October 31st.
Receive News & Ratings for Invesco QQQ Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Invesco QQQ and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:52:53Z,https://www.etfdailynews.com/2025/09/26/invesco-qqq-qqq-shares-bought-by-essex-financial-services-inc/,2025-09-27 17:18:54.621476
Cadent Capital Advisors LLC Acquires New Holdings in Invesco QQQ $QQQ,"Invesco QQQ comprises about 1.2% of Cadent Capital Advisors LLC’s investment portfolio, making the stock its 24th largest holding.
Westend Capital Management LLC bought a new position in Invesco QQQ in the 1st quarter valued at approximately $51,000.
Get Invesco QQQ alerts:Invesco QQQ Stock PerformanceShares of NASDAQ QQQ opened at $593.53 on Friday.
Invesco QQQ Increases DividendAbout Invesco QQQThe firm also recently declared a quarterly dividend, which will be paid on Friday, October 31st.
Receive News & Ratings for Invesco QQQ Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Invesco QQQ and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:52:53Z,https://www.etfdailynews.com/2025/09/26/cadent-capital-advisors-llc-acquires-new-holdings-in-invesco-qqq-qqq/,2025-09-27 17:18:55.733664
Invesco QQQ $QQQ Shares Sold by Maridea Wealth Management LLC,"Invesco QQQ accounts for about 4.4% of Maridea Wealth Management LLC’s holdings, making the stock its 3rd biggest holding.
Maridea Wealth Management LLC’s holdings in Invesco QQQ were worth $17,010,000 as of its most recent filing with the Securities and Exchange Commission.
Get Invesco QQQ alerts:Invesco QQQ Stock PerformanceShares of Invesco QQQ stock opened at $593.53 on Friday.
Invesco QQQ Increases DividendInvesco QQQ ProfileThe firm also recently announced a quarterly dividend, which will be paid on Friday, October 31st.
Receive News & Ratings for Invesco QQQ Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Invesco QQQ and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:52:53Z,https://www.etfdailynews.com/2025/09/26/invesco-qqq-qqq-shares-sold-by-maridea-wealth-management-llc/,2025-09-27 17:18:56.894864
Invesco QQQ $QQQ Stake Lifted by Perigon Wealth Management LLC,"Perigon Wealth Management LLC boosted its holdings in shares of Invesco QQQ (NASDAQ:QQQ – Free Report) by 3.0% during the 2nd quarter, HoldingsChannel reports.
Perigon Wealth Management LLC’s holdings in Invesco QQQ were worth $100,074,000 as of its most recent filing with the SEC.
Get Invesco QQQ alerts:Invesco QQQ Stock Down 0.4%Shares of NASDAQ:QQQ opened at $593.53 on Friday.
Invesco QQQ Increases DividendInvesco QQQ Company ProfileThe company also recently announced a quarterly dividend, which will be paid on Friday, October 31st.
Receive News & Ratings for Invesco QQQ Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Invesco QQQ and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:52:52Z,https://www.etfdailynews.com/2025/09/26/invesco-qqq-qqq-stake-lifted-by-perigon-wealth-management-llc/,2025-09-27 17:18:57.909822
"Affiliated Managers Group, Inc. $AMG Shares Sold by Cadent Capital Advisors LLC","Cadent Capital Advisors LLC’s holdings in Affiliated Managers Group were worth $233,000 as of its most recent filing with the Securities and Exchange Commission.
Millstone Evans Group LLC lifted its position in Affiliated Managers Group by 154.5% during the first quarter.
On average, equities research analysts predict that Affiliated Managers Group, Inc. will post 22.86 EPS for the current year.
Affiliated Managers Group Announces DividendThe business also recently announced a quarterly dividend, which was paid on Monday, August 25th.
Receive News & Ratings for Affiliated Managers Group Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Affiliated Managers Group and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:52:52Z,https://www.etfdailynews.com/2025/09/26/affiliated-managers-group-inc-amg-shares-sold-by-cadent-capital-advisors-llc/,2025-09-27 17:18:59.064354
Schwab U.S. Large-Cap Value ETF $SCHV Shares Purchased by GenWealth Group Inc.,"Schwab U.S. Large-Cap Value ETF accounts for about 8.6% of GenWealth Group Inc.’s portfolio, making the stock its 2nd biggest position.
Get Schwab U.S. Large-Cap Value ETF alerts:Schwab U.S. Large-Cap Value ETF Stock PerformanceSCHV opened at $28.78 on Friday.
Schwab U.S. Large-Cap Value ETF ProfileSchwab U.S. Large-Cap Value ETF (the Fund) goal is to track the total return of the Dow Jones U.S. Large-Cap Value Total Stock Market Index (the Index).
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Schwab U.S. Large-Cap Value ETF (NYSEARCA:SCHV – Free Report).
Receive News & Ratings for Schwab U.S. Large-Cap Value ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Schwab U.S. Large-Cap Value ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:52:52Z,https://www.etfdailynews.com/2025/09/26/schwab-u-s-large-cap-value-etf-schv-shares-purchased-by-genwealth-group-inc/,2025-09-27 17:19:00.452735
Plancorp LLC Has $4.91 Million Stock Position in Invesco QQQ $QQQ,"Plancorp LLC’s holdings in Invesco QQQ were worth $4,909,000 as of its most recent filing with the Securities and Exchange Commission.
Kingstone Capital Partners Texas LLC raised its position in Invesco QQQ by 704,593.7% during the second quarter.
Get Invesco QQQ alerts:Invesco QQQ Stock Down 0.4%QQQ opened at $593.53 on Friday.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Invesco QQQ (NASDAQ:QQQ – Free Report).
Receive News & Ratings for Invesco QQQ Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Invesco QQQ and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:52:52Z,https://www.etfdailynews.com/2025/09/26/plancorp-llc-has-4-91-million-stock-position-in-invesco-qqq-qqq/,2025-09-27 17:19:01.581588
MJT & Associates Financial Advisory Group Inc. Sells 58 Shares of Vanguard Small-Cap Value ETF $VBR,"Vanguard Small-Cap Value ETF accounts for 1.4% of MJT & Associates Financial Advisory Group Inc.’s portfolio, making the stock its 9th largest position.
MJT & Associates Financial Advisory Group Inc.’s holdings in Vanguard Small-Cap Value ETF were worth $1,083,000 as of its most recent SEC filing.
Get Vanguard Small-Cap Value ETF alerts:Vanguard Small-Cap Value ETF Stock Down 0.9%Shares of NYSEARCA VBR opened at $207.22 on Friday.
Vanguard Small-Cap Value ETF ProfileVanguard Small-Cap Value ETF (the Fund) is an exchange-traded share class of Vanguard Small-Cap Value Index Fund, which employs a passive management or indexing investment approach designed to track the performance of the MSCI US Small Cap Value Index (the Index).
Receive News & Ratings for Vanguard Small-Cap Value ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard Small-Cap Value ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:49:07Z,https://www.etfdailynews.com/2025/09/26/mjt-associates-financial-advisory-group-inc-sells-58-shares-of-vanguard-small-cap-value-etf-vbr/,2025-09-27 17:19:03.096445
Traveka Wealth LLC Boosts Holdings in Vanguard Small-Cap Value ETF $VBR,"Vanguard Small-Cap Value ETF comprises about 7.9% of Traveka Wealth LLC’s portfolio, making the stock its largest holding.
Traveka Wealth LLC’s holdings in Vanguard Small-Cap Value ETF were worth $14,895,000 at the end of the most recent reporting period.
Get Vanguard Small-Cap Value ETF alerts:Vanguard Small-Cap Value ETF Trading Down 0.9%VBR opened at $207.22 on Friday.
Vanguard Small-Cap Value ETF Company ProfileVanguard Small-Cap Value ETF (the Fund) is an exchange-traded share class of Vanguard Small-Cap Value Index Fund, which employs a passive management or indexing investment approach designed to track the performance of the MSCI US Small Cap Value Index (the Index).
Receive News & Ratings for Vanguard Small-Cap Value ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard Small-Cap Value ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:49:06Z,https://www.etfdailynews.com/2025/09/26/traveka-wealth-llc-boosts-holdings-in-vanguard-small-cap-value-etf-vbr/,2025-09-27 17:19:04.249314
"Kerntke Otto McGlone Wealth Management Group Makes New $292,000 Investment in Vanguard Total International Stock ETF $VXUS","Fonville Wealth Management LLC raised its stake in Vanguard Total International Stock ETF by 0.9% in the first quarter.
Get Vanguard Total International Stock ETF alerts:Vanguard Total International Stock ETF Trading Down 0.6%NASDAQ VXUS opened at $72.49 on Friday.
Vanguard Total International Stock ETF Cuts DividendAbout Vanguard Total International Stock ETFThe firm also recently announced a quarterly dividend, which was paid on Tuesday, September 23rd.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Vanguard Total International Stock ETF (NASDAQ:VXUS – Free Report).
Receive News & Ratings for Vanguard Total International Stock ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard Total International Stock ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:49:06Z,https://www.etfdailynews.com/2025/09/26/kerntke-otto-mcglone-wealth-management-group-makes-new-292000-investment-in-vanguard-total-international-stock-etf-vxus/,2025-09-27 17:19:04.628563
